Aggregation,Threshold,AUC,PR_AUC,Brier,Recall,Specificity,Calibration_Intercept,Calibration_Slope
Product_AnyRisk,0.22000000000000003,0.7488708220415538,0.4529085447315304,0.1544816484602315,0.7777777777777778,0.5853658536585366,-0.2749642720126342,0.9288992684986435
Max_Interval_Risk,0.16000000000000003,0.7380307136404698,0.4690709342471749,0.15498774606604943,0.7222222222222222,0.6178861788617886,0.27402091401405426,0.9987760034988453
Mean_Interval_Risk,0.1,0.8012646793134598,0.5947620412124622,0.15621071544934606,0.6944444444444444,0.7804878048780488,1.9457275485430232,1.434178094192734
