Candidate,Base_Type,Feature_Selection,Calibration,Best_Model,PR_AUC,AUC,Brier,Threshold,Note
deep_g3_n_nofs_cal_interval,calibrated,False,interval,Calibrated,0.23132449304275907,0.7838910947249007,0.06734913525710025,0.12999999999999998,targeted refit for g3_n
deep_g3_n_fs_cal_interval,calibrated,True,interval,Calibrated,0.22873022932402864,0.782653534780591,0.06744482532831525,0.12999999999999998,targeted refit for g3_n
deep_g3_n_fs_raw,raw,True,none,Logistic Reg.,0.21874103522998628,0.7414015366369309,0.06898575748398329,0.10999999999999999,targeted refit for g3_n
deep_g3_n_fs_cal_global,calibrated,True,global,Calibrated,0.21874103522998628,0.7414015366369309,0.06916463968319443,0.09999999999999999,targeted refit for g3_n
deep_g3_n_nofs_raw,raw,False,none,Elastic LR,0.2187342922695011,0.7460423864280925,0.068817446960453,0.10999999999999999,targeted refit for g3_n
deep_g3_n_nofs_cal_global,calibrated,False,global,Calibrated,0.2187342922695011,0.7460423864280925,0.06891966659567933,0.09999999999999999,targeted refit for g3_n
deep_g3_n_nofs_cal_phase,calibrated,False,phase,Calibrated,0.2163607464731447,0.7646573505904192,0.06820976542833783,0.12999999999999998,targeted refit for g3_n
deep_g3_n_fs_cal_phase,calibrated,True,phase,Calibrated,0.2124693002446036,0.7612540607435674,0.06838120553497978,0.12999999999999998,targeted refit for g3_n
