Champion_Logit,Champion_Prob,Direct_Logit,Direct_Prob,g2_nh_Logit,g2_nh_Prob,g3_n_Logit,g3_n_Prob,g4_nh_Logit,g4_nh_Prob,fusion_sep_g234_MeanLogit,fusion_sep_g234_StdLogit,fusion_sep_g234_MeanProb,fusion_sep_g234_MaxProb,Champion_x_Direct,Champion_minus_Direct,Champion_x_g2_nh,Champion_minus_g2_nh,Champion_x_g3_n,Champion_minus_g3_n,Champion_x_g4_nh,Champion_minus_g4_nh,Direct_x_g2_nh,Direct_minus_g2_nh,Direct_x_g3_n,Direct_minus_g3_n,Direct_x_g4_nh,Direct_minus_g4_nh,g2_nh_x_g3_n,g2_nh_minus_g3_n,g2_nh_x_g4_nh,g2_nh_minus_g4_nh,g3_n_x_g4_nh,g3_n_minus_g4_nh,Window_12M->18M,Window_12M->18M_x_Champion_Logit,Window_12M->18M_x_Direct_Logit,Window_12M->18M_x_g2_nh_Logit,Window_12M->18M_x_g3_n_Logit,Window_12M->18M_x_g4_nh_Logit,Window_18M->24M,Window_18M->24M_x_Champion_Logit,Window_18M->24M_x_Direct_Logit,Window_18M->24M_x_g2_nh_Logit,Window_18M->24M_x_g3_n_Logit,Window_18M->24M_x_g4_nh_Logit,Window_1M->3M,Window_1M->3M_x_Champion_Logit,Window_1M->3M_x_Direct_Logit,Window_1M->3M_x_g2_nh_Logit,Window_1M->3M_x_g3_n_Logit,Window_1M->3M_x_g4_nh_Logit,Window_3M->6M,Window_3M->6M_x_Champion_Logit,Window_3M->6M_x_Direct_Logit,Window_3M->6M_x_g2_nh_Logit,Window_3M->6M_x_g3_n_Logit,Window_3M->6M_x_g4_nh_Logit,Window_6M->12M,Window_6M->12M_x_Champion_Logit,Window_6M->12M_x_Direct_Logit,Window_6M->12M_x_g2_nh_Logit,Window_6M->12M_x_g3_n_Logit,Window_6M->12M_x_g4_nh_Logit,fusion_sep_g234_Champion_x_LatentMean,fusion_sep_g234_Direct_x_LatentMean
-1.9658662941128244,0.12283358104556719,-1.5250663052633326,0.17871669136153312,-1.3457567028972741,0.2065649648120064,-2.027960001793439,0.11629841494235815,-1.7838071831772497,0.14383366043301496,-1.7296912974488237,0.29023634268006626,0.15364946251889594,0.2065649648120064,2.998076445804365,-0.4407999888494918,2.6455777423021574,-0.6201095912155503,3.9866982133347046,0.06209370768061451,3.5067264166044962,-0.1820591109355747,2.0523682026709102,-0.17930960236605853,3.0927734671569413,0.5028936965301063,2.720424230150321,0.2587408779139171,2.7291407656210884,0.6822032988961648,2.4005704734370896,0.4380504802799756,3.6174896183952847,-0.2441528186161892,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-1.9658662941128244,-1.5250663052633326,-1.3457567028972741,-2.027960001793439,-1.7838071831772497,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.400341820874922,2.6378939162464174
-0.05076173398567363,0.4873122908116525,1.854944180057342,0.8647065619685055,-0.14646883471879296,0.4634481139660246,-3.789302547692213,0.022111397779258475,-0.978872052946533,0.27311565033232954,-0.6220921978571741,2.0522462428472323,0.42213880297155415,0.8647065619685055,-0.09416018302634428,-1.9057059140430157,0.007435012025186967,0.09570710073311933,0.1923515679171875,3.7385408137065395,0.04968924275768214,0.9281103189608594,-0.2716915125214058,2.001413014776135,-7.0289447073181295,5.644246727749556,-1.8157530176339538,2.833816233003875,0.5550147285574318,3.6428337129734203,0.1433742489338713,0.8324032182277401,3.7092423640950045,-2.81043049474568,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,-0.05076173398567363,1.854944180057342,-0.14646883471879296,-3.789302547692213,-0.978872052946533,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.031578478662188915,-1.1539463018742455
-0.16626902899415452,0.45852824067225245,1.303214054605053,0.7863754062232913,-1.511494426733216,0.18071742478319983,-0.3062852650969461,0.4240217215189987,-1.7521800084210462,0.1477724461735847,-0.48660293492806195,1.2237913453987204,0.39948304787426536,0.7863754062232913,-0.21668413543071724,-1.4694830835992074,0.25131471066300803,1.3452253977390614,0.050925753622886434,0.14001623610279157,0.29133326862313685,1.5859109794268917,-1.9698007803759348,2.8147084813382692,-0.39915526219277464,1.609499319701999,-2.2834656131723077,3.055394063026099,0.46294847118453963,-1.20520916163627,2.648410317361771,0.24068558168783016,0.5366669183768094,1.4458947433241,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,-0.16626902899415452,1.303214054605053,-1.511494426733216,-0.3062852650969461,-1.7521800084210462,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.08090699749619462,-0.6341477838103183
-0.8508980270824091,0.2992445097881515,-1.3396593361751679,0.20756608618309164,-1.4490892998590754,0.1901417632213958,-1.5494892550077213,0.17516004785016234,-2.068262758644608,0.11221999756736036,-1.451479735353796,0.43681662855454767,0.19686648092203235,0.2992445097881515,1.1399134861139801,0.4887613090927587,1.233027226316317,0.5981912727766663,1.318457350071462,0.6985912279253121,1.7598807008187178,1.2173647315621987,1.9412860095077478,0.10942996368390756,2.0757877467741994,0.20982991883255342,2.7707675142816566,0.72860342246944,2.2453482996782994,0.10039995514864586,2.9970974328489146,0.6191734587855324,3.204750921052448,0.5187735036368866,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.8508980270824091,-1.3396593361751679,-1.4490892998590754,-1.5494892550077213,-2.068262758644608,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.2350612431626424,1.9444883787357747
-2.405927944257973,0.08272177662161215,-1.9896303438569851,0.12029597578472598,-1.6539477459697407,0.1605761139834216,-1.7930183904668158,0.14270305853500118,-2.0340387553711285,0.11567513829854685,-1.9753126359845286,0.2853024193988953,0.12439441264466153,0.1605761139834216,4.78690724302912,-0.41629760040098773,3.979279100371086,-0.7519801982882321,4.313873050192566,-0.6129095537911571,4.893750681251105,-0.3718891888868443,3.290744622535261,-0.3356825978872444,3.567443796766389,-0.19661195339016935,4.046985228267492,0.04440841151414343,2.9655587253948825,0.13907064449707507,3.3641938146611747,0.38009100940138785,3.647068895302666,0.24102036490431278,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-2.405927944257973,-1.9896303438569851,-1.6539477459697407,-1.7930183904668158,-2.0340387553711285,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.752459869561054,3.930141959158945
-1.406310554969644,0.1968166309471549,-0.4453401168024336,0.390469264531289,-0.8912190704172407,0.2908583181726885,-1.2182511275432437,0.2282443660695091,-1.777081132399339,0.14466392943485762,-1.1476404004263803,0.5067221491024431,0.25021050183109983,0.390469264531289,0.6262865068106765,-0.9609704381672104,1.253330785518,-0.5150914845524033,1.7132394192677336,-0.18805942742640025,2.4991279535305977,0.370770577429695,0.39689560491617026,0.44587895361480706,0.5425360994348046,0.7729110107408101,0.7914055190701226,1.3317410155969054,1.085728637423845,0.32703205712600303,1.5837685948729563,0.8858620619820983,2.1649310932813193,0.5588300048560952,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-1.406310554969644,-0.4453401168024336,-0.8912190704172407,-1.2182511275432437,-1.777081132399339,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.6139388084292072,0.5110903099730759
-1.5615475539861738,0.173424695239033,-1.4906277899439055,0.18382751828278054,-1.2598041216436975,0.22100761343134434,-1.076175462247139,0.25423045699110663,-1.9638313429686527,0.12305300619505748,-1.4703972541579136,0.33613804471412734,0.1911086580278644,0.25423045699110663,2.3276861792907217,-0.0709197640422683,1.967244044654416,-0.30174343234247636,1.6804991607319597,-0.48537209173903495,3.0666160300540826,0.40228378898247885,1.877899033607968,-0.23082366830020806,1.6041770508813136,-0.41445232769676665,2.9273415745919347,0.47320355302474715,1.355770282950757,-0.1836286593965586,2.4740428200849864,0.7040272213249552,2.1134271032947094,0.8876558807215138,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-1.5615475539861738,-1.4906277899439055,-1.2598041216436975,-1.076175462247139,-1.9638313429686527,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.296095235618276,2.1918150093049977
-2.584160348666082,0.0701648167477142,-1.67305579179101,0.15801718760363007,-1.500990622465391,0.1822778224586946,-1.5447497725043158,0.17584585814020762,-2.0039979612235403,0.1187838003730209,-1.8613908993300678,0.4495421355359084,0.14101789706465348,0.1822778224586946,4.323444438252465,-0.911104556875072,3.8788004502946842,-1.083169726200691,3.9918811107166037,-1.0394105761617662,5.178652070201542,-0.5801623874425417,2.511241054339716,-0.172065169325619,2.584452553756191,-0.12830601928669427,3.35280039576242,0.3309421694325303,2.3186549225845243,0.04375915003892472,3.0079821472362966,0.5030073387581493,3.0956753946991764,0.45924818871922457,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-2.584160348666082,-1.67305579179101,-1.500990622465391,-1.5447497725043158,-2.0039979612235403,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.8101325554166605,3.114210824911247
-1.9966908581961171,0.11955079873071763,-1.2796901989332832,0.21760296318688416,-0.8871982047690683,0.29168835783135433,-0.9205787919123849,0.28483997613731143,-1.551964214353335,0.17480275561835756,-1.3272244536328377,0.4636638130538704,0.217696970300925,0.29168835783135433,2.555145721533257,-0.717000659262834,1.7714605448704055,-1.1094926534270488,1.8381112580606844,-1.0761120662837322,3.098792759046823,-0.44472664384278215,1.1353388471541808,-0.3924919941642149,1.1780556573561214,-0.3591114070208983,1.9860333942031558,0.2722740154200518,0.8167358515331455,0.0333805871433166,1.3768998648401163,0.6647660095842667,1.4287053415406468,0.6313854224409501,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-1.9966908581961171,-1.2796901989332832,-0.8871982047690683,-0.9205787919123849,-1.551964214353335,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.6500569333430235,1.698436125098524
-2.4172724832594774,0.0818650305373533,-1.7981012408963601,0.1420823568114645,-1.6129188483100265,0.16618376415573138,-1.5788463463516067,0.17095892956851466,-1.6372991019687335,0.16283290934716757,-1.8088876041572406,0.3503619037499074,0.14478459808404628,0.17095892956851466,4.346500651733492,-0.6191712423631173,3.898864349750394,-0.8043536349494509,3.8165018283305012,-0.8384261369078707,3.957798066054473,-0.7799733812907439,2.900191382611387,-0.18518239258633362,2.8389255745595086,-0.21925489454475344,2.944029546968476,-0.16080213892762663,2.5465510306159267,-0.03407250195841982,2.6408305818864504,0.024380253658706996,2.5850437050281014,0.05845275561712682,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-2.4172724832594774,-1.7981012408963601,-1.6129188483100265,-1.5788463463516067,-1.6372991019687335,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.37257423083846,3.2525630456771784
-1.621375043619303,0.16501532216082762,-1.0226280523048494,0.2645158040187364,-1.624581949575867,0.16457393231946152,-1.565731828030896,0.17282570491946203,-1.659119381337661,0.159880244942666,-1.4986872509737155,0.26821986037740864,0.18536220167223072,0.2645158040187364,1.658063602912098,-0.5987469913144536,2.634056629356704,0.0032069059565640323,2.5386385109697254,-0.05564321558840701,2.690054759285981,0.037744337718357945,1.661343074904384,0.6019538972710177,1.6011612897309466,0.5431037757260466,1.696662021478559,0.6364913290328116,2.5436596656954196,-0.058850121544971046,2.6953753991126437,0.03453743176179391,2.597736021863305,0.09338755330676496,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-1.621375043619303,-1.0226280523048494,-1.624581949575867,-1.565731828030896,-1.659119381337661,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.4299341069192013,1.5325996244773596
-1.661464464152109,0.1595655079954523,-1.1188646604654713,0.24622193809938658,-1.5015573005363023,0.18219337281581602,-1.3651395681744118,0.20340625744130245,-1.735501333043347,0.1498852507638678,-1.4765054652743284,0.24608209683888382,0.18825446542316504,0.24622193809938658,1.8589538735589957,-0.5425998036866377,2.494784095729235,-0.1599071636158067,2.2681308811297405,-0.2963248959776972,2.8834737923401357,0.07403686889123806,1.6800393992339995,0.38269264007083104,1.5274064194334434,0.24627490770894056,1.9417911097329172,0.6166366725778758,2.0498352848432635,-0.13641773236189048,2.6059546967217226,0.23394403250704476,2.369201540356911,0.37036176486893524,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-1.661464464152109,-1.1188646604654713,-1.5015573005363023,-1.3651395681744118,-1.735501333043347,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.4531613616796726,1.6520097860795742
-1.350251276458337,0.20582929421134943,-1.0934836340831018,0.2509628551620692,-1.4772376418111055,0.18584501978940804,-1.2519995205941443,0.22235420416330787,-2.0298692468796387,0.11610233961885617,-1.4405682639652653,0.35805144925163207,0.19621874258899813,0.2509628551620692,1.4764776727070092,-0.2567676423752352,1.9946420114877488,0.12698636535276853,1.6905139508074694,-0.09825175586419266,2.7408335416427554,0.6796179704213017,1.615335184971959,0.3837540077280037,1.3690409856495862,0.15851588651104254,2.2196288007914764,0.9363856127965369,1.8495008193511284,-0.22523812121696118,2.998599259445362,0.5526316050685331,2.5413953239621043,0.7778697262854943,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-1.350251276458337,-1.0934836340831018,-1.4772376418111055,-1.2519995205941443,-2.0298692468796387,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.94512913724447,1.5752378204255233
-2.5529571444638504,0.07222807278260925,-2.439959320184701,0.08017591216582662,-1.6256206087662806,0.16443117748692976,-1.2289779593066006,0.2263603568147274,-1.518680954099208,0.17965583775080252,-1.873239197364128,0.5884911302154308,0.1445702714001791,0.2263603568147274,6.229111578666692,-0.1129978242791494,4.150139747337549,-0.9273365356975698,3.1375280616003893,-1.3239791851572498,3.8771273919287497,-1.0342761903646425,3.9664481554436137,-0.8143387114184204,2.9986562261117142,-1.2109813608781004,3.7055197483413562,-0.9212783660854931,1.9978518983683373,-0.39664264945968,2.46879905712451,-0.10693965466707267,1.8664254198066457,0.2897029947926073,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-2.5529571444638504,-2.439959320184701,-1.6256206087662806,-1.2289779593066006,-1.518680954099208,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.782299392200479,4.570627438543912
