Candidate,Base_Type,Feature_Selection,Calibration,Best_Model,PR_AUC,AUC,Brier,Threshold,Note
deep_g2_nh_nofs_raw,raw,False,none,Elastic LR,0.30095503072236995,0.8212757180425927,0.06472629402509462,0.07999999999999999,targeted refit for g2_nh
deep_g2_nh_nofs_cal_global,calibrated,False,global,Calibrated,0.30095503072236995,0.8212757180425927,0.06457125796194224,0.09,targeted refit for g2_nh
deep_g2_nh_fs_raw,raw,True,none,Elastic LR,0.30095503072236995,0.8212757180425927,0.06472629402509462,0.07999999999999999,targeted refit for g2_nh
deep_g2_nh_fs_cal_global,calibrated,True,global,Calibrated,0.30095503072236995,0.8212757180425927,0.06457125796194224,0.09,targeted refit for g2_nh
deep_g2_nh_nofs_cal_phase,calibrated,False,phase,Calibrated,0.2997083912194722,0.8181302531841386,0.06451509433244107,0.09,targeted refit for g2_nh
deep_g2_nh_fs_cal_phase,calibrated,True,phase,Calibrated,0.2997083912194722,0.8181302531841386,0.06451509433244107,0.09,targeted refit for g2_nh
deep_g2_nh_nofs_cal_interval,calibrated,False,interval,Calibrated,0.28887939849075356,0.8160160882792761,0.06451818598022568,0.09999999999999999,targeted refit for g2_nh
deep_g2_nh_fs_cal_interval,calibrated,True,interval,Calibrated,0.28887939849075356,0.8160160882792761,0.06451818598022568,0.09999999999999999,targeted refit for g2_nh
