Candidate,Base_Type,Feature_Selection,Calibration,Best_Model,PR_AUC,AUC,Brier,Threshold,Note
deep_fusion_committee_g34_nofs_raw,raw,False,none,Logistic Reg.,0.3362205385886003,0.84102511215387,0.06770347187039362,0.09,"multilogit fusion over Champion,Direct,committee_g34"
deep_fusion_committee_g34_nofs_cal_global,calibrated,False,global,Calibrated,0.3362205385886003,0.84102511215387,0.10506290554561405,0.10999999999999999,"multilogit fusion over Champion,Direct,committee_g34"
deep_fusion_committee_g34_fs_raw,raw,True,none,Logistic Reg.,0.3362205385886003,0.84102511215387,0.06769533432975582,0.09,"multilogit fusion over Champion,Direct,committee_g34"
deep_fusion_committee_g34_fs_cal_global,calibrated,True,global,Calibrated,0.3362205385886003,0.84102511215387,0.12298016836841395,0.10999999999999999,"multilogit fusion over Champion,Direct,committee_g34"
deep_fusion_committee_g34_nofs_cal_phase,calibrated,False,phase,Calibrated,0.33509116195783406,0.8380343422884546,0.08440828909962254,0.12999999999999998,"multilogit fusion over Champion,Direct,committee_g34"
deep_fusion_committee_g34_fs_cal_phase,calibrated,True,phase,Calibrated,0.3347691173327929,0.8388593822513278,0.10630936634942864,0.13999999999999999,"multilogit fusion over Champion,Direct,committee_g34"
deep_fusion_committee_g34_fs_cal_interval,calibrated,True,interval,Calibrated,0.32489810266591057,0.8415407621306658,0.10111535615812721,0.12999999999999998,"multilogit fusion over Champion,Direct,committee_g34"
deep_fusion_committee_g34_nofs_cal_interval,calibrated,False,interval,Calibrated,0.30834488371428564,0.8393750322281236,0.07850504487221827,0.12999999999999998,"multilogit fusion over Champion,Direct,committee_g34"
