Mode,Model,CV_PR_AUC,AUC,PR_AUC,C_Index,Brier,Recall,Specificity,F1,Calibration_Intercept,Calibration_Slope,Threshold,Best_Params
anchor_direct,Logistic Reg.,,0.8415407621306656,0.33050692574763696,0.7240340304856434,0.06445334818835405,0.5609756097560976,0.8414376321353065,0.33093525179856115,-0.12023435104410583,1.0277517463793857,0.14999999999999997,
anchor_plus_next_state,Logistic Reg.,0.22932129248380348,0.8424173670912185,0.3168373946804126,0.7490251683800071,0.06926382153598441,0.6829268292682927,0.7991543340380549,0.34146341463414637,6.05073930944939,3.665313963379432,0.09,"{'lr__solver': 'saga', 'lr__penalty': 'l2', 'lr__C': 0.001}"
anchor_plus_next_state,Elastic LR,0.25368580480640657,0.8409219821585108,0.3310568659831481,0.7254519673874512,0.06772211930097698,0.6097560975609756,0.8181818181818182,0.32894736842105265,3.0072802455028618,2.348922141519345,0.09,"{'lr__l1_ratio': 0.9, 'lr__C': 0.01}"
anchor_plus_next_state_delta,Logistic Reg.,0.2277685372994939,0.8386531222606095,0.3270463427146934,0.7603686635944701,0.06889748020618477,0.7560975609756098,0.7695560253699789,0.3425414364640884,5.680366343919743,3.522863647472202,0.09,"{'lr__solver': 'saga', 'lr__penalty': 'l2', 'lr__C': 0.001}"
anchor_plus_next_state_delta,Elastic LR,0.25368580480640657,0.8409219821585108,0.3310568659831481,0.7254519673874512,0.06772198694924127,0.6097560975609756,0.8181818181818182,0.32894736842105265,3.0071553506781212,2.348875970544984,0.09,"{'lr__l1_ratio': 0.9, 'lr__C': 0.01}"
anchor_plus_next_state_delta_uncertainty,Logistic Reg.,0.25781243506376245,0.8360748723766307,0.2995034689026693,0.7458348103509393,0.06402305344346973,0.6585365853658537,0.8435517970401691,0.38028169014084506,0.41939827107496647,1.317398881649832,0.15999999999999998,"{'lr__solver': 'saga', 'lr__penalty': 'l1', 'lr__C': 0.1}"
anchor_plus_next_state_delta_uncertainty,Elastic LR,0.25368580480640657,0.8352498324137576,0.31560908745602606,0.7249202410492733,0.06760928534139522,0.8048780487804879,0.7251585623678647,0.3235294117647059,4.062517765419713,2.855162173662576,0.09,"{'lr__l1_ratio': 0.9, 'lr__C': 0.01}"
anchor_plus_next_state_delta_uncertainty_window,Logistic Reg.,0.2510039445547409,0.8345794874439231,0.3111663489268651,0.7316554413328606,0.06380821355613196,0.6097560975609756,0.8329809725158562,0.3448275862068966,0.47075902417046417,1.3397327391418026,0.15999999999999998,"{'lr__solver': 'saga', 'lr__penalty': 'l1', 'lr__C': 0.1}"
anchor_plus_next_state_delta_uncertainty_window,Elastic LR,0.25368580480640657,0.8352498324137576,0.31560908745602606,0.7249202410492733,0.06760928137633027,0.8048780487804879,0.7251585623678647,0.3235294117647059,4.062507591794574,2.855156832291943,0.09,"{'lr__l1_ratio': 0.9, 'lr__C': 0.01}"
