Task,Domain,Domain_Label,Model,Metric_Key,Metric,Value,Threshold,N,Events
BranchC anchor_plus_next_state_delta,Validation_OOF,Validation OOF,Elastic LR,prauc,PR-AUC,0.2161348969012479,0.09,2096,169
BranchC anchor_plus_next_state_delta,Validation_OOF,Validation OOF,Elastic LR,auc,AUC,0.7685613655834407,0.09,2096,169
BranchC anchor_plus_next_state_delta,Validation_OOF,Validation OOF,Elastic LR,recall,Sensitivity,0.38461538461538464,0.09,2096,169
BranchC anchor_plus_next_state_delta,Validation_OOF,Validation OOF,Elastic LR,specificity,Specificity,0.8962117280747276,0.09,2096,169
BranchC anchor_plus_next_state_delta,Validation_OOF,Validation OOF,Elastic LR,f1,F1,0.2995391705069124,0.09,2096,169
BranchC anchor_plus_next_state_delta,Test_Temporal,Temporal Test,Elastic LR,prauc,PR-AUC,0.3310568659831481,0.09,514,41
BranchC anchor_plus_next_state_delta,Test_Temporal,Temporal Test,Elastic LR,auc,AUC,0.8409219821585108,0.09,514,41
BranchC anchor_plus_next_state_delta,Test_Temporal,Temporal Test,Elastic LR,recall,Sensitivity,0.6097560975609756,0.09,514,41
BranchC anchor_plus_next_state_delta,Test_Temporal,Temporal Test,Elastic LR,specificity,Specificity,0.8181818181818182,0.09,514,41
BranchC anchor_plus_next_state_delta,Test_Temporal,Temporal Test,Elastic LR,f1,F1,0.32894736842105265,0.09,514,41
BranchC anchor_plus_next_state_delta_uncertainty,Train_Fit,Train Fit,Logistic Reg.,prauc,PR-AUC,0.23795131819654633,0.15999999999999998,2096,169
BranchC anchor_plus_next_state_delta_uncertainty,Train_Fit,Train Fit,Logistic Reg.,auc,AUC,0.801085784998603,0.15999999999999998,2096,169
BranchC anchor_plus_next_state_delta_uncertainty,Train_Fit,Train Fit,Logistic Reg.,recall,Sensitivity,0.47337278106508873,0.15999999999999998,2096,169
BranchC anchor_plus_next_state_delta_uncertainty,Train_Fit,Train Fit,Logistic Reg.,specificity,Specificity,0.8749351323300467,0.15999999999999998,2096,169
BranchC anchor_plus_next_state_delta_uncertainty,Train_Fit,Train Fit,Logistic Reg.,f1,F1,0.32653061224489793,0.15999999999999998,2096,169
BranchC anchor_plus_next_state_delta_uncertainty,Validation_OOF,Validation OOF,Logistic Reg.,prauc,PR-AUC,0.22366130018344488,0.15999999999999998,2096,169
BranchC anchor_plus_next_state_delta_uncertainty,Validation_OOF,Validation OOF,Logistic Reg.,auc,AUC,0.7910355183118746,0.15999999999999998,2096,169
