G5_ResidualPCA_PC1,G5_ResidualPCA_PC2,G5_ResidualPCA_PC3,G5_ResidualPCA_PC4,G5_ResidualPCA_ReconRMSE,G5_ResidualArchetype_Prob_0,G5_ResidualArchetype_SoftDist_0,G5_ResidualArchetype_Dist_0,G5_ResidualArchetype_Prob_1,G5_ResidualArchetype_SoftDist_1,G5_ResidualArchetype_Dist_1,G5_ResidualArchetype_Prob_2,G5_ResidualArchetype_SoftDist_2,G5_ResidualArchetype_Dist_2,G5_ResidualArchetype_Prob_3,G5_ResidualArchetype_SoftDist_3,G5_ResidualArchetype_Dist_3,G5_ResidualArchetype_Prob_4,G5_ResidualArchetype_SoftDist_4,G5_ResidualArchetype_Dist_4,G5_ResidualArchetype_Entropy,G5_ResidualArchetype_MaxProb,G5_ResidualArchetype_MinDist
1.427958994451752,-0.669461259958209,0.09485400421959773,-0.9851227485796132,0.03156120834281014,0.9844987142684543,0.3175105875702177,1.3746871339632947,0.0,0.0600198500939007,3.040522956011256,0.015501252904144985,0.36444526491565676,1.2368219230855075,1.386935441198497e-38,0.12604562987185763,2.2985543151838153,3.282740064368473e-08,0.13197866754836707,2.2525579983738204,0.07997212291606118,0.9844987142684543,1.2368219230855075
-2.3331903993441356,2.398497713365858,-0.6504523592221697,-0.8348337145736577,0.017625808240891206,0.0,0.08613601224402202,4.346998604745858,0.9999999910713191,0.6009678302191611,2.4043847833938217,0.0,0.07240425360264435,4.520661140323208,8.928680885273013e-09,0.21298448212888382,3.4417068802063726,0.0,0.02750742180528853,5.488470337317711,1.3228296590506227e-07,0.9999999910713191,2.4043847833938217
-2.18241003484993,1.5361536420523632,-1.1900021757987385,-1.2184803669400661,0.036989941618467734,0.0,0.09785902603565788,3.8996970425072357,0.9999999673717249,0.6007087267233339,2.0851148063483627,0.0,0.06503954568253871,4.30822949567465,3.262827511911653e-08,0.2113677843528014,3.129625305763494,0.0,0.02502491720566825,5.263352958957983,4.834045539457849e-07,0.9999999673717249,2.0851148063483627
-2.855164298579603,3.749002070115358,-0.7529935725822484,-0.8055592017789573,0.003963671889593151,0.0,0.08497627258981051,5.707006430707668,0.9999999999999694,0.5798585937664837,3.7865942322626736,0.0,0.08466351397772974,5.7106937610536335,3.0828426111282644e-14,0.21269071871861062,4.7895394165226755,0.0,0.03781090094736544,6.516781056325697,4.565526019055007e-13,0.9999999999999694,3.7865942322626736
-0.44370875989564723,0.6197438832315948,0.7337663596665709,-0.5907079899141495,0.06620514135204328,0.0,0.1686755385923351,1.928783164419794,0.8493604128386771,0.2938511373138165,1.373686840565413,1.02311730138695e-49,0.1595130366420813,1.9846344906876785,0.15063958716132292,0.34249367723634355,1.2205069470975465,0.0,0.03546661021542338,3.4881684474378383,0.4238169140416978,0.8493604128386771,1.2205069470975465
1.9241171726775876,-0.15485781424681525,-0.1937154657093788,-0.24003378374372197,0.0160557790042413,0.46952316579851233,0.19586747261841825,1.6307472338045468,0.0,0.040108899334030064,3.21658726600615,0.0322897652169957,0.38173599772501676,0.9634562399743727,1.5726771955219545e-75,0.08289196033246539,2.4906474270952703,0.498187068984492,0.2993956699900695,1.2064194946356774,0.8129547131491459,0.498187068984492,0.9634562399743727
-2.9758780003364476,3.863488312420711,-0.5252771891298619,0.02301719391827189,0.0755342168098315,0.0,0.08372865271478334,5.801541167108564,0.9999999999763727,0.5743495205721436,3.875884280505318,0.0,0.08340660658496679,5.805394890490806,2.3627205246406948e-11,0.22075263536681383,4.832079634710876,0.0,0.037762584761292364,6.597803621065919,3.500492258575077e-10,0.9999999999763727,3.875884280505318
0.49600011139138994,0.38996023107614486,1.8283116988100034,-0.6502025565868076,0.031586414241166136,1.0224827252450513e-16,0.20566987535499306,2.231424646773474,1.9263177837922515e-92,0.12426300502260915,2.735296655601544,0.4245291294815661,0.3667762254961134,1.6529450609959044,0.5754708705184336,0.23382830636355692,2.1031098707364952,1.0404196103361156e-75,0.06946258776272753,3.316908681230943,0.6817118198910485,0.5754708705184336,1.6529450609959044
-0.8190850550341663,-0.3973434789673275,-0.491808579004327,0.9068262626526824,0.13387980824696905,1.1594126940670991e-18,0.23020097634903663,1.8312449781760334,2.9524765985024282e-251,0.2903261878858265,1.5991926390664488,0.9986089531636648,0.08849667118677737,2.7872327781647988,0.0013910468363350407,0.3577675010131245,1.390314378849203,2.704076845488543e-41,0.033208663565235066,3.767386923121731,0.010539965842673398,0.9986089531636648,1.390314378849203
-2.166850610929618,1.1526300432896956,-0.8840650066030602,-0.2597104538903173,0.0587215745758186,0.0,0.08699525655806958,3.390513463874375,0.9999286313221424,0.6307767502719999,1.4094150618388455,2.760956283519567e-188,0.050359540642266276,3.937178971066996,7.136867785773164e-05,0.21388870078433178,2.4909112687861223,0.0,0.01797975174333257,4.967120837151983,0.0007527693931371996,0.9999286313221424,1.4094150618388455
