G3_Archetype_Prob_0,G3_Archetype_SoftDist_0,G3_Archetype_Dist_0,G3_Archetype_Prob_1,G3_Archetype_SoftDist_1,G3_Archetype_Dist_1,G3_Archetype_Prob_2,G3_Archetype_SoftDist_2,G3_Archetype_Dist_2,G3_Archetype_Prob_3,G3_Archetype_SoftDist_3,G3_Archetype_Dist_3,G3_Archetype_Prob_4,G3_Archetype_SoftDist_4,G3_Archetype_Dist_4,G3_Archetype_Entropy,G3_Archetype_MaxProb,G3_Archetype_MinDist
1.2581274292795462e-40,0.05413928362820001,4.0628095557382125,0.9292608720730761,0.298796875766698,2.3546056107278983,4.9575562244368293e-57,0.13709214370216868,3.133716326483122,0.07073912792692379,0.3344814888333057,2.241788069770917,8.649005902520327e-53,0.1754902080696275,2.8867863611228572,0.2555466589087023,0.9292608720730761,2.241788069770917
3.815366941658742e-83,0.009510141094595307,9.83354050004374,1.8745953374678266e-05,0.07020702282209547,7.834450866707465,2.624711344811551e-72,0.04264676541309349,8.332947782130384,0.9999812540466247,0.8115959575537613,5.386896585832759,1.18411917340858e-37,0.06604011311645422,7.895636881038293,0.0002227867192094185,0.9999812540466247,5.386896585832759
3.73869284408218e-66,0.026059628460896156,7.37866072146926,0.011826603153101063,0.1289438170819741,5.779671253003576,6.826296459675735e-84,0.056725155424573584,6.600830265371521,0.9881722325251393,0.6147896125415095,4.2177679201489395,1.1643217603324036e-06,0.1734817864910466,5.482975419120119,0.06425286411844149,0.9881722325251393,4.2177679201489395
2.116781152946346e-32,0.11782423520008448,4.012748065821016,3.053619663457816e-70,0.23092890412554765,3.3398321588268023,1.2263858514946965e-15,0.1512454014224694,3.763038354997711,0.013930793065929316,0.09390923647416928,4.239613301244248,0.98606920693407,0.4060922227777291,2.7753617641220862,0.07336868920667983,0.98606920693407,2.7753617641220862
6.162935268374007e-06,0.21711047745180476,2.109480922267989,2.647981561997842e-23,0.24627315846590223,1.9834459387738141,0.030443722672330673,0.26193395439332257,1.921794869420949,0.0008315966335692061,0.021031584493600756,4.443861927618016,0.9687185177588316,0.25365082519536974,1.953928641644739,0.1430644771420279,0.9687185177588316,1.921794869420949
2.9973644675111987e-25,0.03741678259858485,4.822470886021987,1.7336851657412047e-06,0.22561041369165225,3.025780543835307,1.5259382369467536e-49,0.0781891513825625,4.085459313570351,0.13083640881524675,0.3665759087044348,2.540384604609981,0.8691618574995866,0.29220774362276564,2.7671252223045437,0.38799808619454307,0.8691618574995866,2.540384604609981
6.868564940800077e-50,0.022344195186840034,6.084804903211384,3.047933091792712e-08,0.1129748319916596,4.464206399185409,1.1417187393776017e-118,0.03863931167000676,5.537101272090736,0.9999981206159511,0.676750559931181,2.6740687114764854,1.8489047175579487e-06,0.1492911012203125,4.1854733679312375,2.6707707774948727e-05,0.9999981206159511,2.6740687114764854
7.879844608577797e-34,0.2164778402204153,3.627223063081733,0.9986069385372995,0.3101135531457691,3.2677727197677937,4.601663791133328e-27,0.24143138994107363,3.518125917539769,0.0013930614627003862,0.039756777976677704,5.321930908944736,4.041123651485298e-28,0.19222043871606426,3.746068418888744,0.010553213183297518,0.9986069385372995,3.2677727197677937
3.12708859107661e-23,0.08744001944440903,3.7720283820414457,0.04019960850044661,0.3158803837074856,2.4876178389298813,3.283323214426826e-33,0.11707791915366124,3.480141759477321,0.05649907276218013,0.1312969712027278,3.3655197350042476,0.9033013187373732,0.34830470649171635,2.3899037582507887,0.38341420881103705,0.9033013187373732,2.3899037582507887
1.854323133844749e-23,0.15019414467186853,4.7603457520276296,0.006743329282445671,0.2924119443406653,4.094110930695373,3.535047818521474e-64,0.1518980625300197,4.7490648524389965,0.9920143097078145,0.17524884151410597,4.606067591637974,0.0012423610097395585,0.23024700694334047,4.333121831164342,0.04997729800704426,0.9920143097078145,4.094110930695373
1.3477556568173994e-08,0.10795061106607634,2.7176342923544006,9.189556805234503e-08,0.25508779343324905,1.8577003360606403,0.9974920181047822,0.38045859084166783,1.4579307668337709,0.002325795152286482,0.02396590326604224,4.222675986986573,0.00018208136980691828,0.23253710139296452,1.9502583217588352,0.018177111568674284,0.9974920181047822,1.4579307668337709
1.5731300182686246e-15,0.13405412640358144,3.121067595409248,0.9914363712460024,0.35908211575834786,2.135760145152583,1.258424900711119e-45,0.12443286562228653,3.1955449036705637,0.008436534446026992,0.07258485792439351,3.734554910645203,0.00012709430796908582,0.3098460342913905,2.283235731663162,0.04995296704890443,0.9914363712460024,2.135760145152583
1.6018295622175063e-26,0.07206602163356271,4.117679831392349,0.9950260975892065,0.27914015579078943,2.763548491193472,1.5723965732577703e-40,0.10370621322763016,3.7537004685367905,0.004967164700665031,0.17659049714238245,3.221429020727424,6.737710128290022e-06,0.36849711220563536,2.4858296224047147,0.031392085481338095,0.9950260975892065,2.4858296224047147
7.608645924445306e-47,0.027610790298863312,7.332559913625459,6.967019663112787e-05,0.11553833364410565,5.9011641948836715,3.988462851928634e-152,0.05565169563042597,6.631654015996974,0.9999303298033696,0.7103891755565904,4.084953608352555,1.0427922515491655e-22,0.09081000487001469,6.141997097473421,0.0007365326330540734,0.9999303298033696,4.084953608352555
3.1528976631873996e-13,0.06357227279495813,3.7419410205543997,0.9822248988597194,0.29401100474521863,2.210501235753498,8.552006395023964e-28,0.12325952787128834,3.079826318319217,0.006841519209379394,0.23893053850772353,2.4179455576674305,0.01093358193058585,0.2802266560808114,2.2585196717827833,0.10109455248252107,0.9822248988597194,2.210501235753498
2.025997225214769e-17,0.040693964263687224,4.415681078085798,1.2946674276205363e-08,0.21174514460115085,2.7663774579430047,6.37898768369692e-35,0.08856864198802131,3.637982994284243,0.01867477888234741,0.3953494231818435,2.1419908718380483,0.9813252081709785,0.263642825965297,2.5471656061896453,0.09283597830336739,0.9813252081709785,2.1419908718380483
8.97154466726099e-24,0.033313107944078456,4.962990338663159,0.9133728209413091,0.1637903780692196,3.3703538624036953,1.560252980070758e-44,0.07557751658059828,4.14378245092525,0.08657035111632598,0.5663992793846226,2.1296420200453436,5.682794236549699e-05,0.1609197180214811,3.3880356953611552,0.29513742043102864,0.9133728209413091,2.1296420200453436
4.614172013648929e-33,0.05005201800954743,4.49942662342309,8.533716867671604e-49,0.21811604702866785,3.0274622012690338,2.5113199060239807e-43,0.09087126913365015,3.9030455681571112,0.0023439864566197456,0.3097486044997698,2.676728432990379,0.9976560135433804,0.3312120613283648,2.6097306093403114,0.016536189876097354,0.9976560135433804,2.6097306093403114
1.733582778728827e-65,0.03412759969169353,5.322526577826908,0.0023357146937498696,0.16724051696550474,3.7332000122289153,5.82640191266116e-145,0.04785861490238544,4.984381868420919,0.9976642853062496,0.5711752488484859,2.5049369316333077,8.48862103416138e-23,0.17959801959193028,3.6619118808356275,0.016486101654194393,0.9976642853062496,2.5049369316333077
