G2_PCA_PC1,G2_PCA_PC2,G2_PCA_PC3,G2_PCA_PC4,G2_PCA_PC5,G2_PCA_PC6,G2_PCA_ReconRMSE
4.543231029265926,0.38065676361888007,-0.5059754580079927,4.836501015904408,1.0223096834726186,-1.2832554405416416,0.4814518166207965
1.520363092333183,2.5447943236335178,0.8240131055214449,3.2441484175298587,-0.23421658563172923,-1.63943772649439,0.5671622902863283
1.8408652097187967,5.291505970704124,2.279370240080131,1.615523319490483,-2.426447905993538,0.14071482542899225,0.640633392868097
4.086695495000833,4.925682442673775,0.7971201658672774,2.1727516041675647,-1.2541907385869588,1.8933650187829798,0.8909481991965115
6.069563827834287,3.6676511235709923,-0.3851978067735026,0.7885644159014159,-1.4530604992538494,0.5210816565710549,1.0988645211622778
2.456194171185372,2.574896566599749,-2.011889136019278,2.6085910716263356,0.7636033378172953,-0.13648650581526864,0.5082133912098727
2.674232889035264,6.228706446907075,1.3084910308852107,0.6950683801235104,-2.3659685390332643,2.376809288734273,0.5778559237389504
3.692292220390843,1.8480652571319134,-3.7202278917731157,3.091904496221513,1.8447936632117723,0.23338073413672625,0.5338250380090923
4.52502274933568,0.1463423352717351,-1.4086041525618809,3.8879535947239385,1.2256787828598579,-0.13769677451551238,0.7476688179663934
0.8314644424247605,3.5963843454000486,0.7188030847646665,2.5707804428233008,-0.45934493717881736,-0.2358740064678465,0.8818784547337651
6.941519784964352,5.3688132743974215,-0.3651732987357726,-0.04817959147902598,-2.4098517299196813,3.1975018716679773,0.6444632832371326
24.817310387171485,-1.522477837638717,-3.94760768928762,5.335818932778729,0.403778610881495,2.308505508046699,3.0135211602505114
12.450065970684612,-1.1177267680182563,-6.913271284083055,5.987710968371169,3.751604886202319,-1.4953475621006578,2.016259901468259
2.921718337742431,3.615010350229933,-0.572422585698764,0.4966162917476341,-1.1641989287743053,0.32437591323066134,0.9396119338985501
1.310644286920214,4.697317881276838,1.3347756704606064,1.6209368166151024,-1.645275044183105,0.35880242208716506,0.8895956791429724
12.661382826491767,2.141364919452475,-2.553123319191398,2.44738365400173,-0.21496077577280837,2.129948984343038,1.5466272697678043
1.1499080590226627,3.8266330893281975,-0.17066992276241813,-0.5035148152830156,-1.611254045305936,-1.0215773415572953,1.8169804894908879
3.6063092226591427,5.724842364563217,2.6689486777375566,2.3770284633251446,-2.3368090349901167,1.5916897895402877,0.8980377725543551
1.6330268972139494,7.174283041871941,1.6036187225530183,0.05299204281135275,-3.359059794156985,0.10997366104635631,0.7669164891966712
4.393077686493146,6.087621025453869,2.021204002361217,1.9023926451727022,-2.3491515324258927,2.6948200263890167,0.6835119854097381
2.1482295070415987,2.428408691168821,0.18018148589891267,1.6454298751047745,-0.973395050062319,0.027934735179561736,2.00030445921753
5.235782687312563,5.608816478121016,0.8317884753380654,1.2343121984904544,-2.0509378283020854,2.681052355898193,0.5106148459183111
2.1491378950025264,2.8525714734260004,-0.12935240620155938,1.3597050869520129,-0.651522988247644,-0.4878028226668398,0.4404283886717106
5.59356548117103,2.932059252115192,-0.026975874827540408,2.962086464630257,-0.515030607183381,1.8686950433929501,1.1952635731509136
3.7137564724244108,4.58569546587678,0.36451378554473474,1.4687384069565548,-1.3347477970565675,1.3275053955910647,0.5532038618218518
4.679437091918238,1.3654770470636723,-4.725203720243478,3.6589904843211034,2.5888005524078697,-0.572746119770293,0.9147858537467719
3.9558046793081343,6.2248964869692,0.4210816732061326,-0.5317125375868512,-2.842067252978872,2.064765936342757,0.9799445884581591
1.2004192145816601,4.3561496372024715,0.13151817531126664,0.23158980112321062,-1.4333569115729494,-0.09608581245940619,1.6293377186881381
