Task,Domain,Domain_Label,Model,Metric_Key,Metric,Value,Threshold,N,Events
3-Month,Test_Temporal,Temporal Test,Balanced RF,f1,F1,0.7142857142857143,0.5900000000000002,208,80
3-Month,Test_Temporal,Temporal Test,Balanced RF,bacc,Balanced Acc,0.76953125,0.5900000000000002,208,80
3-Month,Train_Fit,Train Fit,MLP,auc,AUC,0.8562280297354925,0.33,795,259
3-Month,Train_Fit,Train Fit,MLP,recall,Sensitivity,0.7760617760617761,0.33,795,259
3-Month,Train_Fit,Train Fit,MLP,specificity,Specificity,0.7705223880597015,0.33,795,259
3-Month,Train_Fit,Train Fit,MLP,f1,F1,0.6895368782161235,0.33,795,259
3-Month,Train_Fit,Train Fit,MLP,bacc,Balanced Acc,0.7732920820607387,0.33,795,259
3-Month,Validation_OOF,Validation OOF,MLP,auc,AUC,0.8313836224283985,0.33,795,259
3-Month,Validation_OOF,Validation OOF,MLP,recall,Sensitivity,0.722007722007722,0.33,795,259
3-Month,Validation_OOF,Validation OOF,MLP,specificity,Specificity,0.7835820895522388,0.33,795,259
3-Month,Validation_OOF,Validation OOF,MLP,f1,F1,0.6654804270462633,0.33,795,259
3-Month,Validation_OOF,Validation OOF,MLP,bacc,Balanced Acc,0.7527949057799804,0.33,795,259
3-Month,Test_Temporal,Temporal Test,MLP,auc,AUC,0.79599609375,0.33,208,80
3-Month,Test_Temporal,Temporal Test,MLP,recall,Sensitivity,0.7375,0.33,208,80
3-Month,Test_Temporal,Temporal Test,MLP,specificity,Specificity,0.71875,0.33,208,80
3-Month,Test_Temporal,Temporal Test,MLP,f1,F1,0.6742857142857143,0.33,208,80
3-Month,Test_Temporal,Temporal Test,MLP,bacc,Balanced Acc,0.728125,0.33,208,80
6-Month,Train_Fit,Train Fit,Logistic Reg.,auc,AUC,0.9150002881346165,0.28,795,259
6-Month,Train_Fit,Train Fit,Logistic Reg.,recall,Sensitivity,0.8262548262548263,0.28,795,259
6-Month,Train_Fit,Train Fit,Logistic Reg.,specificity,Specificity,0.8395522388059702,0.28,795,259
6-Month,Train_Fit,Train Fit,Logistic Reg.,f1,F1,0.7656529516994633,0.28,795,259
6-Month,Train_Fit,Train Fit,Logistic Reg.,bacc,Balanced Acc,0.8329035325303982,0.28,795,259
6-Month,Validation_OOF,Validation OOF,Logistic Reg.,auc,AUC,0.9075376015674524,0.28,795,259
6-Month,Validation_OOF,Validation OOF,Logistic Reg.,recall,Sensitivity,0.8223938223938224,0.28,795,259
6-Month,Validation_OOF,Validation OOF,Logistic Reg.,specificity,Specificity,0.8339552238805971,0.28,795,259
6-Month,Validation_OOF,Validation OOF,Logistic Reg.,f1,F1,0.7593582887700535,0.28,795,259
6-Month,Validation_OOF,Validation OOF,Logistic Reg.,bacc,Balanced Acc,0.8281745231372097,0.28,795,259
6-Month,Test_Temporal,Temporal Test,Logistic Reg.,auc,AUC,0.89794921875,0.28,208,80
6-Month,Test_Temporal,Temporal Test,Logistic Reg.,recall,Sensitivity,0.8625,0.28,208,80
6-Month,Test_Temporal,Temporal Test,Logistic Reg.,specificity,Specificity,0.8125,0.28,208,80
6-Month,Test_Temporal,Temporal Test,Logistic Reg.,f1,F1,0.7976878612716763,0.28,208,80
6-Month,Test_Temporal,Temporal Test,Logistic Reg.,bacc,Balanced Acc,0.8375,0.28,208,80
6-Month,Train_Fit,Train Fit,Elastic LR,auc,AUC,0.9135235982250907,0.29000000000000004,795,259
6-Month,Train_Fit,Train Fit,Elastic LR,recall,Sensitivity,0.8108108108108109,0.29000000000000004,795,259
6-Month,Train_Fit,Train Fit,Elastic LR,specificity,Specificity,0.8507462686567164,0.29000000000000004,795,259
6-Month,Train_Fit,Train Fit,Elastic LR,f1,F1,0.7650273224043715,0.29000000000000004,795,259
6-Month,Train_Fit,Train Fit,Elastic LR,bacc,Balanced Acc,0.8307785397337637,0.29000000000000004,795,259
6-Month,Validation_OOF,Validation OOF,Elastic LR,auc,AUC,0.9035901573215008,0.29000000000000004,795,259
6-Month,Validation_OOF,Validation OOF,Elastic LR,recall,Sensitivity,0.7992277992277992,0.29000000000000004,795,259
6-Month,Validation_OOF,Validation OOF,Elastic LR,specificity,Specificity,0.8432835820895522,0.29000000000000004,795,259
