Aggregation,Threshold,AUC,PR_AUC,Brier,Recall,Specificity,Calibration_Intercept,Calibration_Slope
Product_AnyRisk,0.21000000000000002,0.742773261065944,0.4356372304223871,0.15712929518979785,0.7777777777777778,0.5609756097560976,-0.33996042689958156,0.8576346207085109
Max_Interval_Risk,0.16000000000000003,0.7353206865401987,0.475299928714492,0.15525910770999893,0.75,0.6504065040650406,0.20356956805848533,0.9470554623443787
Mean_Interval_Risk,0.09000000000000001,0.801490514905149,0.5942852104556431,0.15676140774655228,0.6944444444444444,0.7398373983739838,1.820024984974248,1.3725870135769522
