Mode,Model,CV_PR_AUC,AUC,PR_AUC,C_Index,Brier,Recall,Specificity,F1,Calibration_Intercept,Calibration_Slope,Threshold,Best_Params
direct_full,Logistic Reg.,0.25368580480640657,0.8415407621306656,0.33050692574763696,0.7240340304856434,0.06445334818835405,0.5609756097560976,0.8414376321353065,0.33093525179856115,-0.12023435104410583,1.0277517463793857,0.14999999999999997,"{'lr__solver': 'saga', 'lr__penalty': 'l1', 'lr__C': 0.1}"
direct_full,Elastic LR,0.25054100923053674,0.8413345021399475,0.32901464781474815,0.7227933356965615,0.06476462487828312,0.5609756097560976,0.8393234672304439,0.32857142857142857,-0.19080856340518831,0.9886355985822531,0.14999999999999997,"{'lr__l1_ratio': 0.7, 'lr__C': 0.1}"
direct_full,LightGBM,0.2099101255666945,0.8407157221677926,0.2663493918534673,0.7678128323289614,0.078606900534118,0.6097560975609756,0.8414376321353065,0.3546099290780142,-1.0433219662815965,0.511045763346245,0.18999999999999997,"{'reg_lambda': 1.0, 'reg_alpha': 0.5, 'num_leaves': 31, 'min_child_samples': 40}"
direct_full,Balanced RF,0.25771768288672187,0.8288557727014902,0.22952978205126898,0.7417582417582418,0.1809005110931682,0.7073170731707317,0.7991543340380549,0.3515151515151515,-2.5248059320059117,1.5303389525050979,0.58,"{'sampling_strategy': 'not minority', 'n_estimators': 500, 'min_samples_leaf': 10, 'max_depth': 2}"
