Subtype,Count,Ratio,Fail_Rate(Y=1),Normal_Rate(Y=2),Cure_Rate(Y=3),Success_Rate(Y!=1),Success_95CI_L,Success_95CI_U,Base_Sex_Mean,Base_Age_Mean,Base_Height_Mean,Base_Weight_Mean,Base_BMI_Mean,Base_Exophthalmos_Mean,Base_ThyroidW_Mean,Base_RAI3d_Mean,Base_TreatCount_Mean,Base_TGAb_Mean,Base_TPOAb_Mean,Base_TRAb_Mean,Base_Uptake24h_Mean,Base_MaxUptake_Mean,Base_HalfLife_Mean,Base_Dose_Mean
0,418,0.5971428571428572,0.48325358851674644,0.05263157894736842,0.46411483253588515,0.5167464114832536,0.46883993728588513,0.5646528856806221,1.7894736842105263,43.495215311004785,1.6400956937799043,61.671052631578945,22.860206456991868,1.1363636363636365,37.29684210526316,3.247846889952153,1.076555023923445,264.64590909090913,453.1509808612441,17.942177033492822,1.1088038277511962,0.7445693779904305,5.31566985645933,7.045454545454546
1,200,0.2857142857142857,0.065,0.545,0.39,0.935,0.9008332588618698,0.9691667411381303,1.725,42.59,1.6566500000000002,61.9875,22.476233763274557,1.12,26.875500000000002,2.681,1.125,370.47475,612.9114999999999,18.43575,1.0597805,0.7518799999999999,5.318499999999999,5.6345
2,82,0.11714285714285715,0.12195121951219512,0.45121951219512196,0.4268292682926829,0.8780487804878049,0.8072213411182977,0.9488762198573121,1.7926829268292683,44.68292682926829,1.6467073170731703,61.28048780487805,22.513488570540652,1.0853658536585367,31.137073170731703,3.024390243902439,1.0609756097560976,375.14817073170735,350.4670731707317,15.816341463414634,1.6615463414634146,0.7597195121951218,5.568292682926828,5.585365853658536
