Split,Gate_Mode,Temperature,Side_Cap,Global_Floor,Gate_Static_Mean,Gate_Static_Std,Gate_Static_Min,Gate_Static_Max,Gate_Static_CapHitRatio,Gate_Local_Mean,Gate_Local_Std,Gate_Local_Min,Gate_Local_Max,Gate_Local_CapHitRatio,Gate_Global_Mean,Gate_Global_Std,Gate_Global_Min,Gate_Global_Max,Gate_Global_CapHitRatio
Fit,softmax_free,0.7,,,0.28835543990135193,0.06974514573812485,0.11196701973676682,0.4237338602542877,,0.5765263438224792,0.15218308568000793,0.2446613758802414,0.872516393661499,,0.1351182609796524,0.09868194162845612,0.015516660176217556,0.3802992105484009,
Validation,softmax_free,0.7,,,0.289359450340271,0.07264886796474457,0.13592252135276794,0.42172473669052124,,0.5776594877243042,0.1613619029521942,0.2453276664018631,0.8405611515045166,,0.13298103213310242,0.10273972898721695,0.02228810079395771,0.3768766224384308,
TemporalTest,softmax_free,0.7,,,0.2904416024684906,0.06744054704904556,0.13080106675624847,0.4259144365787506,,0.5742895007133484,0.15072818100452423,0.2481187880039215,0.8419638872146606,,0.13526882231235504,0.10000419616699219,0.02289937250316143,0.37476739287376404,
