Split,Gate_Mode,Temperature,Side_Cap,Global_Floor,Gate_Static_Mean,Gate_Static_Std,Gate_Static_Min,Gate_Static_Max,Gate_Static_CapHitRatio,Gate_Local_Mean,Gate_Local_Std,Gate_Local_Min,Gate_Local_Max,Gate_Local_CapHitRatio,Gate_Global_Mean,Gate_Global_Std,Gate_Global_Min,Gate_Global_Max,Gate_Global_CapHitRatio
Fit,global_floor,1.0,,0.4,0.1354464590549469,0.09895102679729462,0.008892190642654896,0.4484494626522064,,0.464553564786911,0.09895102679729462,0.15155057609081268,0.5911077857017517,,0.40000009536743164,8.940696716308594e-08,0.4000000059604645,0.4000000059604645,
Validation,global_floor,1.0,,0.4,0.1386079490184784,0.10221471637487411,0.010134153068065643,0.40575793385505676,,0.46139204502105713,0.10221470892429352,0.19424206018447876,0.5898658633232117,,0.40000006556510925,5.960464477539063e-08,0.4000000059604645,0.4000000059604645,
TemporalTest,global_floor,1.0,,0.4,0.14067889750003815,0.09911363571882248,0.01141671184450388,0.4199138283729553,,0.45932114124298096,0.09911363571882248,0.18008622527122498,0.5885833501815796,,0.40000006556510925,5.960464477539063e-08,0.4000000059604645,0.4000000059604645,
