Backbone_Run,Backbone_Source,Gate_Mode,Gate_Temperature,Gate_Side_Cap,Gate_Global_Floor,SearchStage,Experiment_ID,Experiment,PackName,ModelFamily,ComplexityScore,Features,CV_PR_AUC,Val_AUC,Val_PR_AUC,Val_F1,Val_Threshold,Test_AUC,Test_PR_AUC,Test_F1,Test_Recall,Test_Specificity,Test_C_Index,Best_Params,Status,ComponentModels
softmax_free,retrained,softmax_free,1.0,,,screen,softmax_free::teacher_only_raw::elastic_lr,teacher_only_raw__elastic_lr,teacher_only_raw,elastic_lr,2,1,0.19047053641001344,0.7709935645895464,0.31538491438318944,0.32941176470588235,0.11499999999999998,0.7781158149847883,0.25813679226231795,0.2804878048780488,0.5609756097560976,0.7885835095137421,0.7321871676710386,"{'clf__l1_ratio': 0.5, 'clf__C': 5}",ok,
softmax_free,retrained,softmax_free,1.0,,,wide,softmax_free::teacher_only_cal::elastic_lr_sparse_fixed,teacher_only_cal__elastic_lr_sparse_fixed,teacher_only_cal,elastic_lr_sparse_fixed,2,1,0.19047053641001344,0.7709935645895464,0.31538491438318944,0.32786885245901637,0.12499999999999996,0.7781158149847883,0.25813679226231795,0.32142857142857145,0.43902439024390244,0.8879492600422833,0.7321871676710386,,ok,
softmax_free,retrained,softmax_free,1.0,,,wide,softmax_free::teacher_only_cal::elastic_lr_dense_fixed,teacher_only_cal__elastic_lr_dense_fixed,teacher_only_cal,elastic_lr_dense_fixed,2,1,0.19047053641001344,0.7709935645895464,0.31538491438318944,0.32941176470588235,0.08999999999999998,0.7781158149847883,0.25813679226231795,0.2823529411764706,0.5853658536585366,0.7780126849894292,0.7321871676710386,,ok,
softmax_free,retrained,softmax_free,1.0,,,wide,softmax_free::teacher_only_raw_cal::elastic_lr_dense_fixed,teacher_only_raw_cal__elastic_lr_dense_fixed,teacher_only_raw_cal,elastic_lr_dense_fixed,2,2,0.19107312114721356,0.7709935645895464,0.31538491438318944,0.32941176470588235,0.13499999999999995,0.7787861599546227,0.28710579074351156,0.2804878048780488,0.5609756097560976,0.7885835095137421,0.7313009571074087,,ok,
softmax_free,retrained,softmax_free,1.0,,,wide,softmax_free::teacher_only_raw_cal::elastic_lr_sparse_fixed,teacher_only_raw_cal__elastic_lr_sparse_fixed,teacher_only_raw_cal,elastic_lr_sparse_fixed,2,2,0.19047053641001344,0.7709935645895464,0.31538491438318944,0.32941176470588235,0.10999999999999997,0.7781158149847883,0.25813679226231795,0.2823529411764706,0.5853658536585366,0.7780126849894292,0.7321871676710386,,ok,
side_cap_035,retrained,side_cap,1.0,0.35,,wide,side_cap_035::teacher_full_lowdim::elastic_lr_dense_fixed,teacher_full_lowdim__elastic_lr_dense_fixed,teacher_full_lowdim,elastic_lr_dense_fixed,2,18,0.2781580392850849,0.8265578402134672,0.3098591931214937,0.375,0.1999999999999999,0.828752642706131,0.23924096199536143,0.3559322033898305,0.5121951219512195,0.8816067653276956,0.727756114852889,,ok,
softmax_temp_070,retrained,softmax_free,0.7,,,screen,softmax_temp_070::teacher_landmark_gate_raw::lr_balanced,teacher_landmark_gate_raw__lr_balanced,teacher_landmark_gate_raw,lr_balanced,1,5,0.23700827647679734,0.8373881651232146,0.30884748901629605,0.38461538461538464,0.6899999999999997,0.8409219821585108,0.279542391150334,0.3776223776223776,0.6585365853658537,0.8414376321353065,0.7697624955689472,{'clf__C': 5},ok,
side_cap_035,retrained,side_cap,1.0,0.35,,wide,side_cap_035::teacher_interact_raw::elastic_lr_sparse_fixed,teacher_interact_raw__elastic_lr_sparse_fixed,teacher_interact_raw,elastic_lr_sparse_fixed,2,7,0.2803996757466715,0.8329932506670852,0.30881819918963443,0.4067796610169492,0.2149999999999999,0.8399422472025989,0.26804851059152895,0.34,0.4146341463414634,0.9112050739957717,0.7589507266926622,,ok,
softmax_temp_070,retrained,softmax_free,0.7,,,screen,softmax_temp_070::teacher_landmark_gate_raw::elastic_lr,teacher_landmark_gate_raw__elastic_lr,teacher_landmark_gate_raw,elastic_lr,2,5,0.23587342607328385,0.8446083817297128,0.3080968073492299,0.3855421686746988,0.13999999999999996,0.8185427731655752,0.25476993808673326,0.34615384615384615,0.6585365853658537,0.813953488372093,0.7754342431761787,"{'clf__l1_ratio': 0.7, 'clf__C': 0.05}",ok,
softmax_free,retrained,softmax_free,1.0,,,wide,softmax_free::teacher_full_lowdim::lightgbm_small_fixed,teacher_full_lowdim__lightgbm_small_fixed,teacher_full_lowdim,lightgbm_small_fixed,3,18,0.2288558458793111,0.8377020875843667,0.30444323919262806,0.3939393939393939,0.16999999999999993,0.8132831434022586,0.23972983039769546,0.30158730158730157,0.4634146341463415,0.8604651162790697,0.6889400921658986,,ok,
softmax_free,retrained,softmax_free,1.0,,,screen,softmax_free::teacher_landmark_gate_raw::lr_balanced,teacher_landmark_gate_raw__lr_balanced,teacher_landmark_gate_raw,lr_balanced,1,5,0.18446103307856912,0.8345628629728457,0.30101298275208876,0.36619718309859156,0.6699999999999997,0.8080235136389419,0.27454369921179933,0.3111111111111111,0.5121951219512195,0.8456659619450317,0.7204891882311237,{'clf__C': 0.01},ok,
global_floor_050,retrained,global_floor,1.0,,0.5,screen,global_floor_050::teacher_landmark_gate_raw::lr,teacher_landmark_gate_raw__lr,teacher_landmark_gate_raw,lr,1,4,0.31206159216224433,0.8466488777272014,0.30000604429042727,0.375,0.23999999999999988,0.8293198576806065,0.2782536111405636,0.22727272727272727,0.24390243902439024,0.9217758985200846,0.6993973768167316,{'clf__C': 5},ok,
global_floor_050,retrained,global_floor,1.0,,0.5,screen,global_floor_050::teacher_landmark_gate_raw::elastic_lr,teacher_landmark_gate_raw__elastic_lr,teacher_landmark_gate_raw,elastic_lr,2,4,0.3127004353596979,0.8463349552660493,0.2993066618772321,0.36923076923076925,0.19499999999999995,0.8295776826690043,0.2785427137445089,0.3247863247863248,0.4634146341463415,0.879492600422833,0.7006380716058136,"{'clf__l1_ratio': 0.7, 'clf__C': 1}",ok,
softmax_temp_070,retrained,softmax_free,0.7,,,screen,softmax_temp_070::teacher_landmark_raw::lr,teacher_landmark_raw__lr,teacher_landmark_raw,lr,1,2,0.22599713837980204,0.842410924501648,0.29915900935762196,0.35135135135135137,0.13999999999999996,0.8285463827154128,0.2548208277101267,0.3582089552238806,0.5853658536585366,0.854122621564482,0.7683445586671394,{'clf__C': 0.01},ok,
side_cap_035,retrained,side_cap,1.0,0.35,,wide,side_cap_035::teacher_interact_raw::elastic_lr_dense_fixed,teacher_interact_raw__elastic_lr_dense_fixed,teacher_interact_raw,elastic_lr_dense_fixed,2,7,0.2588676064188897,0.8290692199026841,0.2972695120285255,0.36619718309859156,0.2099999999999999,0.8421595421028206,0.29548205987584597,0.3448275862068966,0.4878048780487805,0.8837209302325582,0.7671038638780574,,ok,
softmax_temp_070,retrained,softmax_free,0.7,,,screen,softmax_temp_070::teacher_only_raw::lr,teacher_only_raw__lr,teacher_only_raw,lr,1,1,0.241675093445611,0.8242034217548265,0.2972051725370929,0.36363636363636365,0.12499999999999996,0.8169958232351879,0.23237525754104094,0.34615384615384615,0.6585365853658537,0.813953488372093,0.7570010634526764,{'clf__C': 0.01},ok,
softmax_temp_070,retrained,softmax_free,0.7,,,screen,softmax_temp_070::teacher_only_raw::lr_balanced,teacher_only_raw__lr_balanced,teacher_only_raw,lr_balanced,1,1,0.241675093445611,0.8242034217548265,0.2972051725370929,0.367816091954023,0.6299999999999998,0.8169958232351879,0.23237525754104094,0.34838709677419355,0.6585365853658537,0.8160676532769556,0.7570010634526764,{'clf__C': 0.01},ok,
softmax_temp_070,retrained,softmax_free,0.7,,,screen,softmax_temp_070::teacher_only_raw::elastic_lr,teacher_only_raw__elastic_lr,teacher_only_raw,elastic_lr,2,1,0.241675093445611,0.8242034217548265,0.2972051725370929,0.36363636363636365,0.13999999999999996,0.8169958232351879,0.23237525754104094,0.3522012578616352,0.6829268292682927,0.8097251585623678,0.7570010634526764,"{'clf__l1_ratio': 0.5, 'clf__C': 5}",ok,
softmax_temp_070,retrained,softmax_free,0.7,,,screen,softmax_temp_070::teacher_landmark_raw::elastic_lr,teacher_landmark_raw__elastic_lr,teacher_landmark_raw,elastic_lr,2,2,0.23859828273256303,0.8259299952911631,0.29709027602855015,0.367816091954023,0.13999999999999996,0.8179239931934202,0.23351327904965494,0.34615384615384615,0.6585365853658537,0.813953488372093,0.7573555476781283,"{'clf__l1_ratio': 0.9, 'clf__C': 0.05}",ok,
softmax_temp_070,retrained,softmax_free,0.7,,,screen,softmax_temp_070::teacher_landmark_windowed_raw::elastic_lr,teacher_landmark_windowed_raw__elastic_lr,teacher_landmark_windowed_raw,elastic_lr,2,17,0.24262951979012795,0.8242034217548266,0.29708765523725456,0.37209302325581395,0.14499999999999996,0.8211725880472335,0.23985864890991046,0.358974358974359,0.6829268292682927,0.8160676532769556,0.7559376107763205,"{'clf__l1_ratio': 0.9, 'clf__C': 0.05}",ok,
global_floor_050,retrained,global_floor,1.0,,0.5,screen,global_floor_050::teacher_landmark_gate_raw::lr_balanced,teacher_landmark_gate_raw__lr_balanced,teacher_landmark_gate_raw,lr_balanced,1,4,0.3112189722650786,0.8406843509653116,0.29277374092155617,0.3673469387755102,0.7999999999999997,0.8260712628267932,0.2727653819880224,0.22988505747126436,0.24390243902439024,0.9238900634249472,0.6861042183622829,{'clf__C': 5},ok,
hard_cap_025,retrained,side_cap,1.0,0.25,,screen,hard_cap_025::teacher_landmark_windowed_raw::elastic_lr,teacher_landmark_windowed_raw__elastic_lr,teacher_landmark_windowed_raw,elastic_lr,2,17,0.2768824492680278,0.8345628629728458,0.29180333690843707,0.3389830508474576,0.19499999999999995,0.84102511215387,0.24772300060456326,0.34615384615384615,0.43902439024390244,0.904862579281184,0.7378589152782701,"{'clf__l1_ratio': 0.9, 'clf__C': 0.05}",ok,
global_floor_040,retrained,global_floor,1.0,,0.4,wide,global_floor_040::teacher_landmark_next_raw::elastic_lr_sparse_fixed,teacher_landmark_next_raw__elastic_lr_sparse_fixed,teacher_landmark_next_raw,elastic_lr_sparse_fixed,2,3,0.256980992416761,0.8493172186469942,0.2908904913964424,0.4146341463414634,0.15999999999999995,0.821842933017068,0.26955003133443195,0.3597122302158273,0.6097560975609756,0.8456659619450317,0.7298830202056008,,ok,
hard_cap_025,retrained,side_cap,1.0,0.25,,screen,hard_cap_025::teacher_landmark_gate_raw::elastic_lr,teacher_landmark_gate_raw__elastic_lr,teacher_landmark_gate_raw,elastic_lr,2,3,0.2864112495430379,0.8314236383613247,0.2902307379007974,0.3387096774193548,0.08499999999999999,0.8354560924044758,0.243253114332155,0.3167420814479638,0.8536585365853658,0.693446088794926,0.7305919886565048,"{'clf__l1_ratio': 0.9, 'clf__C': 0.05}",ok,
hard_cap_025,retrained,side_cap,1.0,0.25,,screen,hard_cap_025::teacher_only_raw::lr,teacher_only_raw__lr,teacher_only_raw,lr,1,1,0.2864508300911312,0.8312666771307488,0.28958716740596835,0.3364485981308411,0.10999999999999997,0.8355076574021554,0.24277544565123146,0.3684210526315789,0.8536585365853658,0.758985200845666,0.7304147465437788,{'clf__C': 0.01},ok,
hard_cap_025,retrained,side_cap,1.0,0.25,,screen,hard_cap_025::teacher_only_raw::lr_balanced,teacher_only_raw__lr_balanced,teacher_only_raw,lr_balanced,1,1,0.2864508300911312,0.8312666771307488,0.28958716740596835,0.33962264150943394,0.5649999999999998,0.8355076574021554,0.24277544565123146,0.37037037037037035,0.8536585365853658,0.7610993657505285,0.7304147465437788,{'clf__C': 0.01},ok,
hard_cap_025,retrained,side_cap,1.0,0.25,,screen,hard_cap_025::teacher_only_raw::elastic_lr,teacher_only_raw__elastic_lr,teacher_only_raw,elastic_lr,2,1,0.2864508300911312,0.8312666771307488,0.28958716740596835,0.3364485981308411,0.10999999999999997,0.8355076574021554,0.24277544565123146,0.36649214659685864,0.8536585365853658,0.7568710359408034,0.7304147465437788,"{'clf__l1_ratio': 0.5, 'clf__C': 5}",ok,
hard_cap_025,retrained,side_cap,1.0,0.25,,screen,hard_cap_025::teacher_landmark_raw::elastic_lr,teacher_landmark_raw__elastic_lr,teacher_landmark_raw,elastic_lr,2,2,0.2864112495430379,0.8312666771307488,0.28958716740596835,0.336,0.08499999999999999,0.8355076574021554,0.24277544565123146,0.3167420814479638,0.8536585365853658,0.693446088794926,0.7304147465437788,"{'clf__l1_ratio': 0.9, 'clf__C': 0.05}",ok,
global_floor_040,retrained,global_floor,1.0,,0.4,wide,global_floor_040::teacher_full_lowdim::elastic_lr_dense_fixed,teacher_full_lowdim__elastic_lr_dense_fixed,teacher_full_lowdim,elastic_lr_dense_fixed,2,17,0.2542649366485386,0.8240464605242505,0.2875146009442741,0.37037037037037035,0.17499999999999993,0.8132831434022585,0.2855024095523061,0.2923076923076923,0.4634146341463415,0.8520084566596194,0.6992201347040057,,ok,
softmax_free,retrained,softmax_free,1.0,,,screen,softmax_free::teacher_landmark_gate_raw::lr,teacher_landmark_gate_raw__lr,teacher_landmark_gate_raw,lr,1,5,0.18255880978385322,0.8339350180505414,0.2871524098990469,0.38235294117647056,0.14499999999999996,0.8084875986180581,0.2791944734517717,0.304,0.4634146341463415,0.8625792811839323,0.7304147465437788,{'clf__C': 0.01},ok,
side_cap_035,retrained,side_cap,1.0,0.35,,wide,side_cap_035::teacher_landmark_next_raw::elastic_lr_sparse_fixed,teacher_landmark_next_raw__elastic_lr_sparse_fixed,teacher_landmark_next_raw,elastic_lr_sparse_fixed,2,3,0.2817172761651448,0.8361324752786061,0.28427240627871914,0.4262295081967213,0.2099999999999999,0.8387046872582891,0.24707617675645066,0.3333333333333333,0.4146341463414634,0.9069767441860465,0.7575327897908543,,ok,
softmax_temp_130,retrained,softmax_free,1.3,,,screen,softmax_temp_130::teacher_landmark_windowed_raw::elastic_lr,teacher_landmark_windowed_raw__elastic_lr,teacher_landmark_windowed_raw,elastic_lr,2,17,0.25833851863143914,0.8116465233087429,0.28420164578186013,0.3373493975903614,0.13499999999999995,0.8236992729335326,0.21445093412898464,0.32653061224489793,0.5853658536585366,0.8266384778012685,0.7311237149946828,"{'clf__l1_ratio': 0.9, 'clf__C': 0.05}",ok,
global_floor_040,retrained,global_floor,1.0,,0.4,wide,global_floor_040::teacher_full_lowdim::elastic_lr_sparse_fixed,teacher_full_lowdim__elastic_lr_sparse_fixed,teacher_full_lowdim,elastic_lr_sparse_fixed,2,17,0.260973500632187,0.8295401035944122,0.2841924431874014,0.3902439024390244,0.16499999999999992,0.8222554529985047,0.3056516706622413,0.35384615384615387,0.5609756097560976,0.8604651162790697,0.7203119461183978,,ok,
global_floor_040,retrained,global_floor,1.0,,0.4,wide,global_floor_040::teacher_full_lowdim::lightgbm_small_fixed,teacher_full_lowdim__lightgbm_small_fixed,teacher_full_lowdim,lightgbm_small_fixed,3,17,0.2326991539464407,0.8345628629728458,0.2832425441489716,0.44,0.2599999999999999,0.8292682926829269,0.2691398561914964,0.28205128205128205,0.2682926829268293,0.945031712473573,0.707018787663949,,ok,
global_floor_040,retrained,global_floor,1.0,,0.4,wide,global_floor_040::teacher_landmark_raw_cal::elastic_lr_dense_fixed,teacher_landmark_raw_cal__elastic_lr_dense_fixed,teacher_landmark_raw_cal,elastic_lr_dense_fixed,2,4,0.23116096486658452,0.8323654057447811,0.28259952678892475,0.36363636363636365,0.11999999999999997,0.7988965090496571,0.2084544379235994,0.30666666666666664,0.5609756097560976,0.8181818181818182,0.728642325416519,,ok,
softmax_temp_130,retrained,softmax_free,1.3,,,screen,softmax_temp_130::teacher_only_raw::lr,teacher_only_raw__lr,teacher_only_raw,lr,1,1,0.2626334821876022,0.8125882906921991,0.2822284703006252,0.3448275862068966,0.08999999999999998,0.8219976280101068,0.2120409910775096,0.3033175355450237,0.7804878048780488,0.7082452431289641,0.7309464728819568,{'clf__C': 0.01},ok,
softmax_temp_130,retrained,softmax_free,1.3,,,screen,softmax_temp_130::teacher_only_raw::lr_balanced,teacher_only_raw__lr_balanced,teacher_only_raw,lr_balanced,1,1,0.2626334821876022,0.8125882906921991,0.2822284703006252,0.34782608695652173,0.4949999999999998,0.8219976280101068,0.2120409910775096,0.2995169082125604,0.7560975609756098,0.7145877378435518,0.7309464728819568,{'clf__C': 0.01},ok,
softmax_temp_130,retrained,softmax_free,1.3,,,screen,softmax_temp_130::teacher_only_raw::elastic_lr,teacher_only_raw__elastic_lr,teacher_only_raw,elastic_lr,2,1,0.2626334821876022,0.8125882906921991,0.2822284703006252,0.34782608695652173,0.07999999999999999,0.8219976280101068,0.2120409910775096,0.2995169082125604,0.7560975609756098,0.7145877378435518,0.7309464728819568,"{'clf__l1_ratio': 0.5, 'clf__C': 5}",ok,
softmax_temp_130,retrained,softmax_free,1.3,,,screen,softmax_temp_130::teacher_landmark_raw::elastic_lr,teacher_landmark_raw__elastic_lr,teacher_landmark_raw,elastic_lr,2,2,0.2583409599551309,0.8125882906921991,0.2822284703006252,0.34782608695652173,0.08499999999999999,0.8219976280101068,0.2120409910775096,0.2995169082125604,0.7560975609756098,0.7145877378435518,0.7309464728819568,"{'clf__l1_ratio': 0.9, 'clf__C': 0.05}",ok,
softmax_temp_130,retrained,softmax_free,1.3,,,screen,softmax_temp_130::teacher_landmark_gate_raw::elastic_lr,teacher_landmark_gate_raw__elastic_lr,teacher_landmark_gate_raw,elastic_lr,2,5,0.2583409599551309,0.8125882906921991,0.2822284703006252,0.34782608695652173,0.08499999999999999,0.8219976280101068,0.2120409910775096,0.2995169082125604,0.7560975609756098,0.7145877378435518,0.7309464728819568,"{'clf__l1_ratio': 0.9, 'clf__C': 0.05}",ok,
softmax_free,retrained,softmax_free,1.0,,,screen,softmax_free::teacher_landmark_windowed_raw::elastic_lr,teacher_landmark_windowed_raw__elastic_lr,teacher_landmark_windowed_raw,elastic_lr,2,17,0.1974315527699109,0.842253963271072,0.2819077861759039,0.425531914893617,0.1999999999999999,0.7826535347805909,0.2596286045965066,0.25,0.24390243902439024,0.9386892177589852,0.7353775257001064,"{'clf__l1_ratio': 0.5, 'clf__C': 5}",ok,
softmax_temp_130,retrained,softmax_free,1.3,,,screen,softmax_temp_130::teacher_landmark_gate_raw::lr_balanced,teacher_landmark_gate_raw__lr_balanced,teacher_landmark_gate_raw,lr_balanced,1,5,0.24724024532389863,0.8205933134515774,0.2816676029565378,0.35185185185185186,0.5449999999999998,0.8282369927293354,0.2222939418720748,0.31016042780748665,0.7073170731707317,0.7526427061310782,0.7431761786600496,{'clf__C': 5},ok,
global_floor_040,retrained,global_floor,1.0,,0.4,wide,global_floor_040::teacher_landmark_next_raw::elastic_lr_dense_fixed,teacher_landmark_next_raw__elastic_lr_dense_fixed,teacher_landmark_next_raw,elastic_lr_dense_fixed,2,3,0.25296432309831846,0.8325223669753571,0.2816103148588105,0.3855421686746988,0.16999999999999993,0.8266900427989481,0.3064825904826435,0.34532374100719426,0.5853658536585366,0.8435517970401691,0.7268699042892591,,ok,
softmax_temp_130,retrained,softmax_free,1.3,,,screen,softmax_temp_130::teacher_landmark_raw::lr,teacher_landmark_raw__lr,teacher_landmark_raw,lr,1,2,0.2494797510174719,0.8218490032961858,0.27985492210306656,0.3559322033898305,0.08999999999999998,0.8264837828082298,0.22507699661085487,0.31313131313131315,0.7560975609756098,0.733615221987315,0.739808578518256,{'clf__C': 0.05},ok,
softmax_temp_130,retrained,softmax_free,1.3,,,screen,softmax_temp_130::teacher_landmark_raw::lr_balanced,teacher_landmark_raw__lr_balanced,teacher_landmark_raw,lr_balanced,1,2,0.2531823111005948,0.8218490032961858,0.27952501362818477,0.36363636363636365,0.5699999999999998,0.8268447377919868,0.22783092505643,0.31952662721893493,0.6585365853658537,0.7864693446088795,0.7412265154200638,{'clf__C': 0.01},ok,
global_floor_040,retrained,global_floor,1.0,,0.4,screen,global_floor_040::teacher_landmark_windowed_raw::lr_balanced,teacher_landmark_windowed_raw__lr_balanced,teacher_landmark_windowed_raw,lr_balanced,1,17,0.22443007463555212,0.8362894365091822,0.27773550488571613,0.34615384615384615,0.5849999999999997,0.7939978342700974,0.23569879323791448,0.31413612565445026,0.7317073170731707,0.7463002114164905,0.7201347040056717,{'clf__C': 0.01},ok,
side_cap_035,retrained,side_cap,1.0,0.35,,wide,side_cap_035::teacher_full_lowdim::elastic_lr_sparse_fixed,teacher_full_lowdim__elastic_lr_sparse_fixed,teacher_full_lowdim,elastic_lr_sparse_fixed,2,18,0.27565717241825766,0.8296970648249883,0.2776539953677663,0.39344262295081966,0.2099999999999999,0.8387562522559686,0.26314372883860093,0.34615384615384615,0.43902439024390244,0.904862579281184,0.7587734845799362,,ok,
softmax_temp_130,retrained,softmax_free,1.3,,,screen,softmax_temp_130::teacher_landmark_gate_raw::lr,teacher_landmark_gate_raw__lr,teacher_landmark_gate_raw,lr,1,5,0.24520251941767998,0.8278135300580757,0.2774826711214887,0.3695652173913043,0.11499999999999998,0.824627442891765,0.24345862143373495,0.3333333333333333,0.6341463414634146,0.8118393234672304,0.7382133995037221,{'clf__C': 0.01},ok,
softmax_temp_070,retrained,softmax_free,0.7,,,screen,softmax_temp_070::teacher_landmark_windowed_raw::lr,teacher_landmark_windowed_raw__lr,teacher_landmark_windowed_raw,lr,1,17,0.2320855377225944,0.8144718254591116,0.27593463624052605,0.34285714285714286,0.16999999999999993,0.8104986335275615,0.25587889074542347,0.302158273381295,0.5121951219512195,0.8372093023255814,0.717653314427508,{'clf__C': 5},ok,
global_floor_040,retrained,global_floor,1.0,,0.4,wide,global_floor_040::teacher_interact_raw::elastic_lr_sparse_fixed,teacher_interact_raw__elastic_lr_sparse_fixed,teacher_interact_raw,elastic_lr_sparse_fixed,2,6,0.26738183656845693,0.8284413749803798,0.2757680473054782,0.367816091954023,0.15499999999999997,0.8219460630124272,0.3132554952197769,0.31788079470198677,0.5853658536585366,0.8181818181818182,0.7183622828784119,,ok,
softmax_temp_070,retrained,softmax_free,0.7,,,screen,softmax_temp_070::teacher_landmark_windowed_raw::lr_balanced,teacher_landmark_windowed_raw__lr_balanced,teacher_landmark_windowed_raw,lr_balanced,1,17,0.234284068911349,0.8069376863914612,0.27476872430837174,0.34210526315789475,0.6899999999999997,0.8104986335275615,0.24947085766556049,0.3120567375886525,0.5365853658536586,0.8350951374207188,0.7157036511875221,{'clf__C': 5},ok,
global_floor_040,retrained,global_floor,1.0,,0.4,wide,global_floor_040::teacher_interact_raw::elastic_lr_dense_fixed,teacher_interact_raw__elastic_lr_dense_fixed,teacher_interact_raw,elastic_lr_dense_fixed,2,6,0.2546972146993273,0.8317375608224769,0.272856571501323,0.38095238095238093,0.16999999999999993,0.8230804929613778,0.3134896179751477,0.3333333333333333,0.5853658536585366,0.8329809725158562,0.7219071251329315,,ok,
softmax_free,retrained,softmax_free,1.0,,,screen,softmax_free::teacher_landmark_windowed_raw::lr_balanced,teacher_landmark_windowed_raw__lr_balanced,teacher_landmark_windowed_raw,lr_balanced,1,17,0.20433257393955037,0.84194004080992,0.2721114984414617,0.391304347826087,0.7449999999999997,0.7657402155416903,0.23981606132532987,0.21951219512195122,0.21951219512195122,0.9323467230443975,0.7144629563984403,{'clf__C': 5},ok,
softmax_free,retrained,softmax_free,1.0,,,screen,softmax_free::teacher_landmark_gate_raw::elastic_lr,teacher_landmark_gate_raw__elastic_lr,teacher_landmark_gate_raw,elastic_lr,2,5,0.17745909735586474,0.8402134672735835,0.26909308482874983,0.3950617283950617,0.14499999999999996,0.8080750786366214,0.2724198032138616,0.3,0.5853658536585366,0.7991543340380549,0.717298830202056,"{'clf__l1_ratio': 0.1, 'clf__C': 0.5}",ok,
global_floor_050,retrained,global_floor,1.0,,0.5,screen,global_floor_050::teacher_landmark_windowed_raw::lr_balanced,teacher_landmark_windowed_raw__lr_balanced,teacher_landmark_windowed_raw,lr_balanced,1,17,0.32639814129052663,0.8265578402134672,0.26864278836752914,0.3673469387755102,0.7949999999999997,0.8257103078430361,0.3046146348703996,0.3617021276595745,0.4146341463414634,0.9238900634249472,0.6978021978021978,{'clf__C': 0.1},ok,
side_cap_035,retrained,side_cap,1.0,0.35,,wide,side_cap_035::teacher_landmark_next_raw::elastic_lr_dense_fixed,teacher_landmark_next_raw__elastic_lr_dense_fixed,teacher_landmark_next_raw,elastic_lr_dense_fixed,2,3,0.26048094804984134,0.8278135300580758,0.26720817379076145,0.41935483870967744,0.22499999999999992,0.837621822307018,0.25327882593976453,0.3333333333333333,0.43902439024390244,0.8964059196617337,0.7582417582417582,,ok,
softmax_temp_130,retrained,softmax_free,1.3,,,screen,softmax_temp_130::teacher_landmark_windowed_raw::lr_balanced,teacher_landmark_windowed_raw__lr_balanced,teacher_landmark_windowed_raw,lr_balanced,1,17,0.24278200674075276,0.8133730968450793,0.25749361216291117,0.3252032520325203,0.5199999999999998,0.8118393234672304,0.23721014914065883,0.2857142857142857,0.7560975609756098,0.693446088794926,0.7149946827366183,{'clf__C': 0.1},ok,
hard_cap_025,retrained,side_cap,1.0,0.25,,screen,hard_cap_025::teacher_landmark_raw::lr_balanced,teacher_landmark_raw__lr_balanced,teacher_landmark_raw,lr_balanced,1,2,0.2793338479586957,0.8364463977397583,0.25555855268388983,0.35,0.5199999999999998,0.836642087351106,0.2524847785404353,0.3333333333333333,0.8536585365853658,0.7167019027484144,0.7344913151364765,{'clf__C': 0.05},ok,
global_floor_040,retrained,global_floor,1.0,,0.4,screen,global_floor_040::teacher_landmark_windowed_raw::lr,teacher_landmark_windowed_raw__lr,teacher_landmark_windowed_raw,lr,1,17,0.22494269614772147,0.8383299325066709,0.2540009324936641,0.36363636363636365,0.12499999999999996,0.800598153973083,0.24426808161858654,0.35526315789473684,0.6585365853658537,0.8224101479915433,0.7474299893654732,{'clf__C': 0.01},ok,
side_cap_035,retrained,side_cap,1.0,0.35,,screen,side_cap_035::teacher_landmark_windowed_raw::lr_balanced,teacher_landmark_windowed_raw__lr_balanced,teacher_landmark_windowed_raw,lr_balanced,1,17,0.2521303485491582,0.8113326008475906,0.25099761223513384,0.4126984126984127,0.7349999999999997,0.8194193781261281,0.25468847233210284,0.34285714285714286,0.43902439024390244,0.9027484143763214,0.7011697979439915,{'clf__C': 5},ok,
hard_cap_025,retrained,side_cap,1.0,0.25,,screen,hard_cap_025::teacher_landmark_raw::lr,teacher_landmark_raw__lr,teacher_landmark_raw,lr,1,2,0.2749034188551951,0.8398995448124313,0.2498236276190874,0.35714285714285715,0.10499999999999998,0.8375702573093384,0.26156617542079125,0.35714285714285715,0.8536585365853658,0.7463002114164905,0.7371499468273662,{'clf__C': 0.05},ok,
hard_cap_025,retrained,side_cap,1.0,0.25,,screen,hard_cap_025::teacher_landmark_gate_raw::lr_balanced,teacher_landmark_gate_raw__lr_balanced,teacher_landmark_gate_raw,lr_balanced,1,3,0.28248895697183585,0.8372312038926385,0.24888365584280683,0.34782608695652173,0.7999999999999997,0.8382921672768525,0.2569470349358995,0.2716049382716049,0.2682926829268293,0.9386892177589852,0.7339595887982985,{'clf__C': 0.05},ok,
softmax_free,retrained,softmax_free,1.0,,,wide,softmax_free::teacher_landmark_next_raw::elastic_lr_sparse_fixed,teacher_landmark_next_raw__elastic_lr_sparse_fixed,teacher_landmark_next_raw,elastic_lr_sparse_fixed,2,3,0.25499370442944075,0.822319886987914,0.24876180886132632,0.38235294117647056,0.18499999999999994,0.8325684525344197,0.2232814723509306,0.3728813559322034,0.5365853658536586,0.8837209302325582,0.7447713576745835,,ok,
