Aggregation,Threshold,AUC,PR_AUC,Brier,Recall,Specificity,Calibration_Intercept,Calibration_Slope
Product_AnyRisk,0.26000000000000006,0.7253839205058716,0.4528700270256167,0.1547815283822571,0.6944444444444444,0.6016260162601627,0.03372693182904066,1.2288420754743006
Max_Interval_Risk,0.17000000000000004,0.7240289069557362,0.43114806974505815,0.159534215563716,0.8611111111111112,0.5528455284552846,0.7783806602979667,1.3387234150788245
Mean_Interval_Risk,0.09000000000000001,0.8301716350496838,0.6319453542835307,0.1635567246557677,0.7777777777777778,0.6747967479674797,2.9541272780041257,1.9127268760848604
