Level,Metric,Value,CI_95
Patient,AUC,0.7330623306233063,"[0.641, 0.818]"
Patient,PR_AUC,0.41363188190109446,"[0.295, 0.589]"
Patient,Brier,0.15636284240382192,"[0.124, 0.186]"
Patient,Calibration_Intercept,0.055453068084381475,"[-0.560, 0.778]"
Patient,Calibration_Slope,1.1964873405199434,"[0.719, 1.908]"
Patient,Threshold,0.26000000000000006,
